video_id	公開日	尺秒	チャンネル	題名	判定理由	URL
hfdVfUTxhzM	20260322	533	Puupi	Nullaeus ?? Discipline Priest POV	POV語(題名)	https://www.youtube.com/watch?v=hfdVfUTxhzM
j2qE8cubL5g	20260321	400	Chromo_TV	Fallen-King Salhadaar HC | Unholy PoV | Raid | WoW | Midnight S1	POV語(題名)	https://www.youtube.com/watch?v=j2qE8cubL5g
FlZts3vSbns	20260320	543	Puupi	Gifu vs Crown of the Cosmos Normal Subtlety Rogue POV	POV語(題名)	https://www.youtube.com/watch?v=FlZts3vSbns
eFoVfNZ5bCo	20260319	815	【公式】ジェットコースター男™ (Roller Coaster Man)	ハイダイブ on-ride POV (乗船映像) / ポルトヨーロッパ (和歌山マリーナシティ)	POV語(題名)	https://www.youtube.com/watch?v=eFoVfNZ5bCo
zsFHolCF6sk	20260319	427	Puupi	Gifu vs Chimaerus the Undreamt God Normal Vengeance Demon Hunter POV	POV語(題名)	https://www.youtube.com/watch?v=zsFHolCF6sk
aDuOQSC_LlY	20260319	520	Puupi	Gifu vs Crown of the Cosmos Normal Vengeance Demon Hunter POV	POV語(題名)	https://www.youtube.com/watch?v=aDuOQSC_LlY
fSOLh3rp8cs	20260319	708	Jersey Craig 	NJ Lights Up with Tubes RAW POV +Beach Footy	POV語(題名)	https://www.youtube.com/watch?v=fSOLh3rp8cs
ifgKLg_W5vs	20260318	489	【公式】ジェットコースター男™ (Roller Coaster Man)	ラブホテルに設置された珍珍コースター！ジェットコースター on-ride POV (乗車映像) / ホテル・アトランティス 生玉店 (405号室)	POV語(題名)	https://www.youtube.com/watch?v=ifgKLg_W5vs
9L49_RGkeOQ	20260318	1017	Ven's Vault	The Blinding Vale +0 | Restoration Shaman Healer POV | WoW Midnight M+	POV語(題名)	https://www.youtube.com/watch?v=9L49_RGkeOQ
82X_B03fOQs	20260317	1015	Ven's Vault	Nexus-Point Xenas +0 | Restoration Shaman Healer POV | WoW Midnight M+	POV語(題名)	https://www.youtube.com/watch?v=82X_B03fOQs
3tQGZKW8n0s	20260317	1350	TheTopher	Land Rover Defender OCTA - POV Street Driving Impressions	POV語(題名)	https://www.youtube.com/watch?v=3tQGZKW8n0s
2SfwgP-WQJU	20260317	688	Surfing With Noz	SURFING PERFECT WAVES UP THE COAST! (RAW POV)	POV語(題名)	https://www.youtube.com/watch?v=2SfwgP-WQJU
vLoQ1Ah0Kl4	20260314	3928	Carl Blanchet	POV: Hiking the Pacific Crest Trail in 60 Minutes | 131 Days, No Talking	POV語(題名)	https://www.youtube.com/watch?v=vLoQ1Ah0Kl4
FgvEmkAgVQE	20260313	1402	TheTopher	2026 Toyota Prius Nightshade (Plug-In Hybrid) - POV Two Topher Take	POV語(題名)	https://www.youtube.com/watch?v=FgvEmkAgVQE
Lp3PxxpcnIQ	20260313	1258	Joseph Shenouda	RAW 4K GoPro POV: UK Sandhurst Cadets Live Fire Tactical Training	POV語(題名)	https://www.youtube.com/watch?v=Lp3PxxpcnIQ
RKT3W33rHBw	20260312	1549	Just Drive POV	2026 Audi A5 40 TFSI Quattro POV drive	POV語(題名)	https://www.youtube.com/watch?v=RKT3W33rHBw
4UU7EBd2UaQ	20260311	848	Savvy Wheels	Car Features Every Driver Needs To Know How To Use (POV)	POV語(題名)	https://www.youtube.com/watch?v=4UU7EBd2UaQ
8KZx-ANyNi0	20260310	861	Ven's Vault	Nexus-Point Xenas +0 | Restoration Druid Healer POV | WoW Midnight M+	POV語(題名)	https://www.youtube.com/watch?v=8KZx-ANyNi0
du-RUlbwUqE	20260310	1106	Just Drive POV	2026 Renault Filante e tech hybrid POV drive	POV語(題名)	https://www.youtube.com/watch?v=du-RUlbwUqE
UydhQU90VJA	20260309	1664	Just Drive POV	2026 Audi A5 40 TFSI Quattro POV night drive	POV語(題名)	https://www.youtube.com/watch?v=UydhQU90VJA
IHvNd6Ha6I8	20260308	345	【公式】ジェットコースター男™ (Roller Coaster Man)	【最新版】 ルーピングスター on-ride POV (乗車映像) / ナガシマスパーランド	POV語(題名)	https://www.youtube.com/watch?v=IHvNd6Ha6I8
SH_FIg3Ng1Q	20260308	768	Just Drive POV	2026 Renault Filante e-tech hybrid POV Exterior and Interior	POV語(題名)	https://www.youtube.com/watch?v=SH_FIg3Ng1Q
KWQUFY16NDc	20260306	1347	Just Drive POV	2026 Renault Filante e tech hybrid POV drive	POV語(題名)	https://www.youtube.com/watch?v=KWQUFY16NDc
IL3t5KgRPlU	20260305	1611	Just Drive POV	2025 Audi A3 2.0TFSI Quattro Premium POV drive	POV語(題名)	https://www.youtube.com/watch?v=IL3t5KgRPlU
6AloSaFwwz8	20260305	892	Alan Trahan	"SCV 2025 ""aVANt GUARD"" Baritone Headcam"	POV語(題名)	https://www.youtube.com/watch?v=6AloSaFwwz8
vcQsw6hwEx4	20260304	790	Trumpet 6	Boston Crusaders 2025 BOOM Lead Trumpet Cam Victory Run	POV語(概要欄)	https://www.youtube.com/watch?v=vcQsw6hwEx4
FvtS5ksBD6M	20260303	363	【公式】ジェットコースター男™ (Roller Coaster Man)	NEW ウェーブスウィンガー on-ride POV (乗車映像) / ナガシマスパーランド	POV語(題名)	https://www.youtube.com/watch?v=FvtS5ksBD6M
7Cu1BkWq_2w	20260303	1783	Just Drive POV	2026 Hyundai IONIQ6 N POV night drive	POV語(題名)	https://www.youtube.com/watch?v=7Cu1BkWq_2w
nXC294lp-5U	20260302	1028	LIM-CS POV	donk (25-11) Rating: 2.21 (Mirage) | avg 3910 ELO #cs2 #donk #pov	POV語(題名)	https://www.youtube.com/watch?v=nXC294lp-5U
F5grR5sBuvM	20260302	1511	Just Drive POV	2025 Audi A3 2.0TFSI Quattro Premium POV night drive	POV語(題名)	https://www.youtube.com/watch?v=F5grR5sBuvM
a2VET0Bzbvs	20260301	770	Drew Higgins	PHANTOM REGIMENT 2025 - Drew Higgins Euph Headcam	POV語(題名)	https://www.youtube.com/watch?v=a2VET0Bzbvs
MH7QtvWZzfg	20260228	2121	onlyrko	AFL S33 Bengals vs Cardinals (Slot/Mlb POV)	POV語(題名)	https://www.youtube.com/watch?v=MH7QtvWZzfg
qeMSuvof6Ho	20260228	2929	Scrambler POV	The Most Beautiful Road Sunset I've Ever Seen | 48 mins of Pure Sound POV	POV語(題名)	https://www.youtube.com/watch?v=qeMSuvof6Ho
17q4faqObBg	20260227	683	Mason Buenzow	Music City 2025 - It Tolls For Thee - Masonious Headcam	POV語(題名)	https://www.youtube.com/watch?v=17q4faqObBg
KKaKwrgmuTE	20260225	1710	Just Drive POV	2026 Hyundai IONIQ6 N POV drive	POV語(題名)	https://www.youtube.com/watch?v=KKaKwrgmuTE
rbcbRblNytw	20260224	503	Jersey Craig 	Big Blizzard Barrels Hit NJ (Raw POV)	POV語(題名)	https://www.youtube.com/watch?v=rbcbRblNytw
RxEIa7UGHfM	20260224	1125	DM Car Reviews	2006 Ford Focus ZX4 SES - POV Test Drive	POV語(題名)	https://www.youtube.com/watch?v=RxEIa7UGHfM
PjhoBEVn-vw	20260223	2728	TheTopher	2026 Mazda CX-5 - POV First Driving Impressions	POV語(題名)	https://www.youtube.com/watch?v=PjhoBEVn-vw
WnCD8Vl4KBo	20260223	1585	Just Drive POV	2026 KGM Musso 2.2Diesel 4WD POV drive	POV語(題名)	https://www.youtube.com/watch?v=WnCD8Vl4KBo
GYuzVITOG9w	20260222	1962	LIM-CS POV	15 y.o. r0se (40-20) | 4000 Elo Lobby (Anubis) | B8 Academy POV #cs2 #r0se	POV語(題名)	https://www.youtube.com/watch?v=GYuzVITOG9w
Ljs-tQonuPA	20260221	657	Scrambler POV	Benelli Leoncino 500 Trail POV | Pure Engine Sound in the Mountains [4K]	POV語(題名)	https://www.youtube.com/watch?v=Ljs-tQonuPA
kiB9DHBdQ1Q	20260221	1759	Just Drive POV	2026 Hyundai IONIQ6 N POV drive	POV語(題名)	https://www.youtube.com/watch?v=kiB9DHBdQ1Q
uEa8Dijlb9I	20260220	313	【公式】ジェットコースター男™ (Roller Coaster Man)	Dragon Race 『双龙竞速』 on-ride POV (乗車映像) / Huachang Dragon Valley (中国)	POV語(題名)	https://www.youtube.com/watch?v=uEa8Dijlb9I
Y698g5iQSLE	20260219	1350	DM Car Reviews	2005 Toyota Land Cruiser 4.7L - POV Test Drive	POV語(題名)	https://www.youtube.com/watch?v=Y698g5iQSLE
XoMQ9smqg2g	20260218	1435	Just Drive POV	2026 KIA Seltos 1.6T-GDi AWD POV drive	POV語(題名)	https://www.youtube.com/watch?v=XoMQ9smqg2g
fr9v95Ih1ZE	20260217	407	【公式】ジェットコースター男™ (Roller Coaster Man)	Vertical Storm 『垂直风暴』 on-ride POV (乗車映像) / Oriental Neverland - Coldplay Kingdom (中国)	POV語(題名)	https://www.youtube.com/watch?v=fr9v95Ih1ZE
e2hWl1D6XJE	20260215	623	Sean Flaharty	POV of Old Spiral Highway - Idaho's Curviest Road	POV語(題名)	https://www.youtube.com/watch?v=e2hWl1D6XJE
S2lgZDNIe7o	20260215	516	Dxyton.bsh_Trombone	Animation (Episode 1: Wabbit!) - Randall Standridge (2nd Trombone Chest Cam POV)	POV語(題名)	https://www.youtube.com/watch?v=S2lgZDNIe7o
Qq6BIXYMZdc	20260215	384	Dxyton.bsh_Trombone	Lux Aurumque - Eric Whitacre (2nd Trombone Chest Cam POV)	POV語(題名)	https://www.youtube.com/watch?v=Qq6BIXYMZdc
mHteUtlmI0U	20260215	349	Dxyton.bsh_Trombone	Parkour - Sam Hazo (2nd Trombone Chest Cam POV)	POV語(題名)	https://www.youtube.com/watch?v=mHteUtlmI0U
-OcYXGUi7ZU	20260215	406	Dxyton.bsh_Trombone	Sleep - Eric Whitacre (2nd Trombone Chest Cam POV)	POV語(題名)	https://www.youtube.com/watch?v=-OcYXGUi7ZU
TwUMO8QsXrY	20260215	326	Dxyton.bsh_Trombone	Celebration Fanfare - Steven Reineke (2nd Trombone Chest Cam POV)	POV語(題名)	https://www.youtube.com/watch?v=TwUMO8QsXrY
eywuF_vx_ls	20260215	332	Dxyton.bsh_Trombone	The Goonies - Grusin/Sadler (2nd Trombone Duel Cam POV)	POV語(題名)	https://www.youtube.com/watch?v=eywuF_vx_ls
ftkKPXQBW58	20260215	348	Dxyton.bsh_Trombone	Sailing With Whales - Rossano Galante (2nd Trombone Perspective Duel Cam)	POV語(概要欄)	https://www.youtube.com/watch?v=ftkKPXQBW58
u_OuXAaPEJU	20260214	697	【公式】ジェットコースター男™ (Roller Coaster Man)	上海テレビ塔の中にあるジェットコースター！ VR Rollercoaster 『高空VR过山车』 on-ride POV (乗車映像) / 東方明珠電視塔 (中国)	POV語(題名)	https://www.youtube.com/watch?v=u_OuXAaPEJU
KevBztlb46A	20260214	819	Noah Gewin	Blue Stars 2025 “Spectator Sport” Tuba Headcam - Noah Gewin	POV語(題名)	https://www.youtube.com/watch?v=KevBztlb46A
aU3sfVbYoPs	20260213	2129	TheTopher	2026 Audi SQ5 in a Blizzard - POV Winter Driving Impressions	POV語(題名)	https://www.youtube.com/watch?v=aU3sfVbYoPs
YJvBZkWg24A	20260212	1834	Just Drive POV	2026 Genesis GV60 Magma AWD POV drive	POV語(題名)	https://www.youtube.com/watch?v=YJvBZkWg24A
mkhebLLhsQw	20260212	587	Jersey Craig 	Surfing a Few Spots in Portugal POV	POV語(題名)	https://www.youtube.com/watch?v=mkhebLLhsQw
2hk4YcNCuxI	20260209	949	Winding Road Magazine	2026 Genesis G80 3.5T Prestige Black - POV Test Drive (Binaural Audio)	POV語(題名)	https://www.youtube.com/watch?v=2hk4YcNCuxI
NTpIYn7sNko	20260209	1512	Just Drive POV	2026 BYD DOLPHIN POV drive	POV語(題名)	https://www.youtube.com/watch?v=NTpIYn7sNko
R-DwyE-w04k	20260208	1175	TheTopher	1979 Honda Prelude (1st Gen) - POV Driving Impressions	POV語(題名)	https://www.youtube.com/watch?v=R-DwyE-w04k
T6PfeAFdxC4	20260208	1146	SEAN McLaren P	The New 2027 Kia Telluride SX Prestige X-Pro POV Test Drive	POV語(題名)	https://www.youtube.com/watch?v=T6PfeAFdxC4
RK0CtuFIwM8	20260208	638	Ksy Elf	pov: you study at world's best Academy of Arts VLOG	POV語(題名)	https://www.youtube.com/watch?v=RK0CtuFIwM8
6ORfpy9JeL0	20260207	760	Eugene Park	Pacific Crest 2025 “It Sin Our Nature” Trumpet 3 Headcam	POV語(題名)	https://www.youtube.com/watch?v=6ORfpy9JeL0
fA2xxhLa878	20260205	1120	DM Car Reviews	2019 Volkswagen Atlas SEL V6 4MOTION - POV Test Drive	POV語(題名)	https://www.youtube.com/watch?v=fA2xxhLa878
BRRSfXpn36I	20260204	337	【公式】ジェットコースター男™ (Roller Coaster Man)	マジックハウス on-ride POV (体験映像) / 川本サングリーンパーク	POV語(題名)	https://www.youtube.com/watch?v=BRRSfXpn36I
IOvFR9oahkU	20260204	780	Noah Burgess	Boston Crusaders 2025 | Timpani Headcam	POV語(題名)	https://www.youtube.com/watch?v=IOvFR9oahkU
6X-sJjNbnMM	20260204	719	Noah Burgess	The Cadets 2023 | Timpani Headcam - Full Corps Run	POV語(題名)	https://www.youtube.com/watch?v=6X-sJjNbnMM
pETJ1lCo4BA	20260202	1502	Just Drive POV	2026 BYD Seal AWD 3.8s POV night drive	POV語(題名)	https://www.youtube.com/watch?v=pETJ1lCo4BA
JStl1EBkiAA	20260201	715	NoSpeedLimitGermany	Ford Mustang GT 5.0 V8 AT | 421 PS | Top Speed German Autobahn No Speed Limit POV	POV語(題名)	https://www.youtube.com/watch?v=JStl1EBkiAA
mrW0b62uNJk	20260201	1469	Just Drive POV	2026 Genesis GV70 V6 3.5T-GDi AWD POV night drive	POV語(題名)	https://www.youtube.com/watch?v=mrW0b62uNJk
Ydv8j1Bow_8	20260129	2368	LIM-CS POV	s1mple POV | IEM Kraków 2026 | vs Legacy | Overpass #cs2 #s1mple	POV語(題名)	https://www.youtube.com/watch?v=Ydv8j1Bow_8
WCy7usWvrLs	20260129	1280	LIM-CS POV	15 y.o. r0se (38-15) | 3618 Elo Lobby (Dust2) | B8 Academy POV #cs2 #r0se	POV語(題名)	https://www.youtube.com/watch?v=WCy7usWvrLs
-ojDhIBszbY	20260127	859	frosty.marimba	Carolina Crown 2025 - Center Marimba Headcam	POV語(題名)	https://www.youtube.com/watch?v=-ojDhIBszbY
933LTTV51IY	20260127	480	Surfing With Noz	POV SURFING TOW-IN AIRS AT FULL SPEED! (JET SKI)	POV語(題名)	https://www.youtube.com/watch?v=933LTTV51IY
knbVJhHrh6Y	20260127	2316	Just Drive POV	2026 KIA Sorento Hybrid 2WD POV night drive	POV語(題名)	https://www.youtube.com/watch?v=knbVJhHrh6Y
hlXvBleYgnU	20260127	707	Jersey Craig 	Massive Winter Storm Makes Frozen Barrels in NJ (RAW POV)	POV語(題名)	https://www.youtube.com/watch?v=hlXvBleYgnU
_iwVSoPV25Q	20260125	1793	Just Drive POV	2026 BYD Seal AWD 3.8s POV drive	POV語(題名)	https://www.youtube.com/watch?v=_iwVSoPV25Q
fb777lIHgNQ	20260124	1208	LIM-CS POV	15 y.o. r0se (32-13) | 3498 Elo Lobby (Mirage) | B8 Academy POV #cs2 #r0se	POV語(題名)	https://www.youtube.com/watch?v=fb777lIHgNQ
uai3eK-HKr4	20260123	1608	TheTopher	2026 Hyundai Palisade Calligraphy - More POV Driving Impressions	POV語(題名)	https://www.youtube.com/watch?v=uai3eK-HKr4
_vyAlbBQtQ0	20260122	480	【公式】ジェットコースター男™ (Roller Coaster Man)	Spill Water on-ride POV (乗船映像) / Dream Park (エジプト)	POV語(題名)	https://www.youtube.com/watch?v=_vyAlbBQtQ0
UfiUya4mPdg	20260121	1679	Just Drive POV	2026 KIA Sorento Hybrid 2WD POV night drive	POV語(題名)	https://www.youtube.com/watch?v=UfiUya4mPdg
i0_xX6AcAp0	20260118	690	Surfing With Noz	SURFING DREAMY WAVES UP THE COAST! (RAW POV)	POV語(題名)	https://www.youtube.com/watch?v=i0_xX6AcAp0
qZNrOYZzp1g	20260117	1699	Just Drive POV	BMW 320i touring M sport POV drive	POV語(題名)	https://www.youtube.com/watch?v=qZNrOYZzp1g
JQEjVCX5PIw	20260117	881	GoPro	GoPro Awards: Climbing Mount Everest	POV語(題名)	https://www.youtube.com/watch?v=JQEjVCX5PIw
CxqO1R_qgLA	20260115	1479	Just Drive POV	2026 KIA Sorento Hybrid 2WD POV drive	POV語(題名)	https://www.youtube.com/watch?v=CxqO1R_qgLA
mtH1JWGBA0I	20260114	881	Riley Bryant	Troopers Tuba Headcam - Alex Mead	POV語(題名)	https://www.youtube.com/watch?v=mtH1JWGBA0I
xetq_OrA2uQ	20260114	944	Noah Dyer	Madison Scouts 2014 Trumpet Soloist Head Cam	POV語(題名)	https://www.youtube.com/watch?v=xetq_OrA2uQ
RVR1f0sl6MA	20260111	519	とら	YOKOHAMA ROBINS 2025 Tuba cam  Winter  マーチング祭横浜final	楽器×カメラ(題名)	https://www.youtube.com/watch?v=RVR1f0sl6MA
2Ktc8dwr1aU	20260110	1468	Just Drive POV	BMW 320i touring M sport POV night drive	POV語(題名)	https://www.youtube.com/watch?v=2Ktc8dwr1aU
BRbm7Zptof8	20260108	519	【公式】ジェットコースター男™ (Roller Coaster Man)	Badewannen-Fahrt zum Jungbrunnen on-ride POV (乗船映像) / Erlebnispark Tripsdrill (ドイツ)	POV語(題名)	https://www.youtube.com/watch?v=BRbm7Zptof8
6qmSx_RX-Kw	20260108	1559	Just Drive POV	2026 Genesis GV80 3.5T-GDi AWD POV drive	POV語(題名)	https://www.youtube.com/watch?v=6qmSx_RX-Kw
RFtLJ9-5n2c	20260108	1879	Doc Botwin	POV: Cleveland Cavaliers vs. Indiana Pacers (Full Game 1/6/26)	POV語(題名)	https://www.youtube.com/watch?v=RFtLJ9-5n2c
aCjX9avYFJM	20260108	462	Doc Botwin	POV: Cleveland Cavaliers vs. Indiana Pacers (Full Game Highlights -  1/6/26)	POV語(題名)	https://www.youtube.com/watch?v=aCjX9avYFJM
hFn5NAdHKwE	20260106	962	Kade Robinson	Mandarins 2023 (Sinnerman) Lead Baritone - Lead Trombone Soloist Headcam - Geo Garcia	POV語(題名)	https://www.youtube.com/watch?v=hFn5NAdHKwE
0HJFoet-uVo	20260104	683	NoSpeedLimitGermany	VW Golf 4 1.9 TDI | 101 PS | Top Speed Drive German Autobahn No Speed Limit POV	POV語(題名)	https://www.youtube.com/watch?v=0HJFoet-uVo
9QjtdzjV8vk	20260103	968	Jeronimo Castro	Mandarins 2024 Tuba Cam- Jeronimo Castro	楽器×カメラ(題名)	https://www.youtube.com/watch?v=9QjtdzjV8vk
ExKri6oORx0	20260102	1760	Just Drive POV	2026 Genesis GV70 V6 3.5T-GDi AWD Sport POV drive	POV語(題名)	https://www.youtube.com/watch?v=ExKri6oORx0
9VFs34G5LlI	20260101	308	【公式】ジェットコースター男™ (Roller Coaster Man)	Karacho on-ride POV (乗車映像) / Erlebnispark Tripsdrill (ドイツ)	POV語(題名)	https://www.youtube.com/watch?v=9VFs34G5LlI
9gXwgwHXZDU	20251231	2558	TheTopher	2025 Porsche 911 GT3 Touring (992.2 Manual) - Daily Driving the Dream - POV Final Thoughts	POV語(題名)	https://www.youtube.com/watch?v=9gXwgwHXZDU
p0hC6EYiQn0	20251231	648	Just Drive POV	2026 KGM Musso POV Exterior and Interior	POV語(題名)	https://www.youtube.com/watch?v=p0hC6EYiQn0
6t7SrRNOZqM	20251230	344	【公式】ジェットコースター男™ (Roller Coaster Man)	G'sengte Sau on-ride POV (乗車映像) / Erlebnispark Tripsdrill (ドイツ)	POV語(題名)	https://www.youtube.com/watch?v=6t7SrRNOZqM
GT5Yr3XNMIM	20251230	586	TheTopher	Modified 2024 Mazda MX-5 Miata Grand Touring- POV Track Drive	POV語(題名)	https://www.youtube.com/watch?v=GT5Yr3XNMIM
KmicISUOyQc	20251230	1940	Just Drive POV	2025 Genesis GV60 AWD POV drive	POV語(題名)	https://www.youtube.com/watch?v=KmicISUOyQc
EpT5z9sqw08	20251229	1308	Just Drive POV	2026 Genesis GV70 V6 3.5T-GDi AWD Sport POV night drive(urban)	POV語(題名)	https://www.youtube.com/watch?v=EpT5z9sqw08
OU-n3WghVZQ	20251228	361	【公式】ジェットコースター男™ (Roller Coaster Man)	Mammut on-ride POV (乗車映像) / Gardaland Park (イタリア)	POV語(題名)	https://www.youtube.com/watch?v=OU-n3WghVZQ
NL03A1-Jp5A	20251228	366	【公式】ジェットコースター男™ (Roller Coaster Man)	Ortobruco Tour on-ride POV (乗車映像) / Gardaland Park (イタリア)	POV語(題名)	https://www.youtube.com/watch?v=NL03A1-Jp5A
hJCr3Tzkcso	20251228	342	NoSpeedLimitGermany	Porsche 911 SC 3.0 | 204 PS | Test Drive on German Autobahn No Speed Limit POV	POV語(題名)	https://www.youtube.com/watch?v=hJCr3Tzkcso
BJ2LuBlsL_k	20251227	1051	SEAN McLaren P	2025 Tesla Cybertruck POV Test Drive (FSD)	POV語(題名)	https://www.youtube.com/watch?v=BJ2LuBlsL_k
Z9V_Eq_0CU4	20251226	850	Jeronimo Castro	Blue Devils 2025 Tuba Headcam- Jeronimo Castro	POV語(題名)	https://www.youtube.com/watch?v=Z9V_Eq_0CU4
9xtPaKiG4Fo	20251225	597	Just Drive POV	2026 Hyundai Nexo POV night drive	POV語(題名)	https://www.youtube.com/watch?v=9xtPaKiG4Fo
AVBpKgpA6es	20251224	337	TUBERIDES	All Waterslides at Zehnder’s Splash Village Indoor Waterpark! 2025 POV	POV語(題名)	https://www.youtube.com/watch?v=AVBpKgpA6es
obQoohl8gY0	20251224	1628	Just Drive POV	2026 KIA PV5 Passenger Plus POV drive	POV語(題名)	https://www.youtube.com/watch?v=obQoohl8gY0
IVItCMNG11I	20251222	778	Jersey Craig 	Surfing Barrels in NJ! Raw pov+ Beach	POV語(題名)	https://www.youtube.com/watch?v=IVItCMNG11I
w-oyo82OQJc	20251221	671	Surfing With Noz	SURFING MAGIC WAVES ON SANTA’S SLED! (RAW POV)	POV語(題名)	https://www.youtube.com/watch?v=w-oyo82OQJc
SwTQD7XuaIA	20251221	1591	Just Drive POV	2026 Volvo XC60 B5 Ultra AWD POV night drive	POV語(題名)	https://www.youtube.com/watch?v=SwTQD7XuaIA
RkNdabZQz5k	20251220	311	【公式】ジェットコースター男™ (Roller Coaster Man)	レジェンド オブ ラビリンス on-ride POV (乗船映像) / ラグーナテンボス・ラグナシア	POV語(題名)	https://www.youtube.com/watch?v=RkNdabZQz5k
GCay1akCwyE	20251220	1075	SEAN McLaren P	(393HP) 2025 BMW X3 M50 POV Night Drive	POV語(題名)	https://www.youtube.com/watch?v=GCay1akCwyE
yRR_fBtSIbI	20251220	429	GoPro	Axell Hodges' MAX2 POV | Oregon Dunes	POV語(題名)	https://www.youtube.com/watch?v=yRR_fBtSIbI
Kj7favDfHnY	20251219	1363	LIM-CS POV	magixx (31-8) FACEIT avg 2860 Elo (mirage) | Dec 18, 2025 | CS2 POV/DEMO	POV語(題名)	https://www.youtube.com/watch?v=Kj7favDfHnY
KOPORSwOkyI	20251218	371	【公式】ジェットコースター男™ (Roller Coaster Man)	アクア ウィンド on-ride POV (乗車映像) / ラグーナテンボス・ラグナシア	POV語(題名)	https://www.youtube.com/watch?v=KOPORSwOkyI
m9DP9IlHFPE	20251218	857	Connor Bruce	Carolina Crown 2025 Lead Trumpet Cam	楽器×カメラ(題名)	https://www.youtube.com/watch?v=m9DP9IlHFPE
K3_albmcl7k	20251217	503	【公式】ジェットコースター男™ (Roller Coaster Man)	Antares Interstellar Space Lines on-ride POV (体験映像) / Movieland the Hollywood Park (イタリア)	POV語(題名)	https://www.youtube.com/watch?v=K3_albmcl7k
fH66ucoyCCM	20251215	615	【公式】ジェットコースター男™ (Roller Coaster Man)	Magma 2.1 on-ride POV (乗車映像) / Movieland the Hollywood Park (イタリア)	POV語(題名)	https://www.youtube.com/watch?v=fH66ucoyCCM
YKcxpKLV_uI	20251215	838	TheTopher	2007 Volvo S60R Sedan (6MT) - POV Driving Impressions	POV語(題名)	https://www.youtube.com/watch?v=YKcxpKLV_uI
f_67vy-0iRg	20251215	738	Michael Mencarini	Blue Devils 2025 Lead Euphonium Headcam - Michael Mencarini	POV語(題名)	https://www.youtube.com/watch?v=f_67vy-0iRg
vfeDaekz99I	20251214	1508	Just Drive POV	2026 Volvo XC90 B6 AWD POV drive	POV語(題名)	https://www.youtube.com/watch?v=vfeDaekz99I
rERLZaSrnHs	20251213	507	TheTopher	2025 Ford Maverick LOBO - POV on Track at Road America	POV語(題名)	https://www.youtube.com/watch?v=rERLZaSrnHs
ISrJtwhxtIY	20251213	1642	Just Drive POV	2025 MINI JCW Countryman  ALL4 POV drive	POV語(題名)	https://www.youtube.com/watch?v=ISrJtwhxtIY
CSV3mV98wIY	20251212	533	【公式】ジェットコースター男™ (Roller Coaster Man)	Hollywood Action Tower on-ride POV (乗車映像) / Movieland the Hollywood Park (イタリア)	POV語(題名)	https://www.youtube.com/watch?v=CSV3mV98wIY
